"COD_MUN_IBGE","SIGLA_PARTIDO","DESCRICAO_SEXO","DESCRICAO_GRAU_INSTRUCAO"
"421935","PP","MASCULINO","SUPERIOR COMPLETO"
"421920","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420325","PP","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"420545","PP","MASCULINO","ENSINO MÉDIO COMPLETO"
"420245","PDT","FEMININO","SUPERIOR INCOMPLETO"
"420930","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"420110","PSDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"420165","PMDB","FEMININO","SUPERIOR COMPLETO"
"421223","PT","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"420680","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421750","PSD","MASCULINO","SUPERIOR COMPLETO"
"421860","PMDB","FEMININO","SUPERIOR INCOMPLETO"
"421350","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421055","PMDB","MASCULINO","SUPERIOR COMPLETO"
"350300","PSDB","FEMININO","SUPERIOR COMPLETO"
"352820","PTB","FEMININO","ENSINO MÉDIO COMPLETO"
"351580","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"350270","PMDB","MASCULINO","SUPERIOR INCOMPLETO"
"354025","PTB","MASCULINO","SUPERIOR COMPLETO"
"420620","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"421200","PMDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"420710","PMDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"421280","PSDB","MASCULINO","SUPERIOR COMPLETO"
"420210","DEM","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"420920","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"421187","PSD","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"421510","PT","MASCULINO","SUPERIOR COMPLETO"
"421725","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420260","PP","MASCULINO","ENSINO MÉDIO COMPLETO"
"421970","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"420213","PSDB","MASCULINO","SUPERIOR COMPLETO"
"351070","PSD","MASCULINO","SUPERIOR COMPLETO"
"420845","PR","MASCULINO","SUPERIOR COMPLETO"
"421755","PP","MASCULINO","SUPERIOR COMPLETO"
"421670","PP","MASCULINO","SUPERIOR COMPLETO"
"421960","PSDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"421650","PSDB","MASCULINO","SUPERIOR COMPLETO"
"421400","PMDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"421335","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420900","PSDB","MASCULINO","SUPERIOR INCOMPLETO"
"420519","PSD","MASCULINO","SUPERIOR COMPLETO"
"420010","PMDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"421310","PSD","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"421545","PP","MASCULINO","SUPERIOR COMPLETO"
"420490","PT","MASCULINO","ENSINO MÉDIO COMPLETO"
"420287","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"421690","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420800","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421535","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421910","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"421110","PSDB","MASCULINO","SUPERIOR COMPLETO"
"421390","PMDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"420120","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420090","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421470","PSD","MASCULINO","SUPERIOR COMPLETO"
"420985","PR","MASCULINO","SUPERIOR COMPLETO"
"420610","PSD","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"420195","PSD","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"421085","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"420390","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420207","PP","MASCULINO","ENSINO MÉDIO COMPLETO"
"421635","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420510","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"421010","PSD","MASCULINO","SUPERIOR COMPLETO"
"421265","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"420670","PR","MASCULINO","ENSINO MÉDIO COMPLETO"
"420970","PDT","MASCULINO","SUPERIOR COMPLETO"
"420208","PT","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"421330","PT","MASCULINO","ENSINO MÉDIO COMPLETO"
"420570","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"420425","PP","MASCULINO","SUPERIOR COMPLETO"
"421540","PMDB","FEMININO","ENSINO MÉDIO COMPLETO"
"421145","PP","MASCULINO","SUPERIOR COMPLETO"
"420580","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421605","PP","FEMININO","SUPERIOR COMPLETO"
"420775","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420180","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"421870","PP","MASCULINO","SUPERIOR COMPLETO"
"421760","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421050","PMDB","FEMININO","SUPERIOR COMPLETO"
"421567","PSD","FEMININO","SUPERIOR COMPLETO"
"420560","PR","MASCULINO","SUPERIOR COMPLETO"
"421480","PSDB","MASCULINO","SUPERIOR INCOMPLETO"
"421140","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421000","PSDB","MASCULINO","SUPERIOR COMPLETO"
"420917","PSD","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"421300","PMDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"420675","PP","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"421225","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421020","PSDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"420960","PP","MASCULINO","ENSINO MÉDIO COMPLETO"
"420270","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"420230","PSD","MASCULINO","SUPERIOR COMPLETO"
"421500","PSB","MASCULINO","SUPERIOR COMPLETO"
"420055","PSD","MASCULINO","SUPERIOR COMPLETO"
"421120","PP","MASCULINO","ENSINO MÉDIO COMPLETO"
"421125","PSD","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"420630","PP","MASCULINO","ENSINO MÉDIO COMPLETO"
"421580","PP","MASCULINO","SUPERIOR COMPLETO"
"421740","PSDB","MASCULINO","SUPERIOR COMPLETO"
"353950","PPS","MASCULINO","ENSINO MÉDIO COMPLETO"
"420550","PPS","FEMININO","SUPERIOR COMPLETO"
"421569","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"421040","PSDB","MASCULINO","SUPERIOR COMPLETO"
"421100","PP","MASCULINO","SUPERIOR COMPLETO"
"420950","PSDB","MASCULINO","SUPERIOR COMPLETO"
"420530","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"420395","PSB","MASCULINO","ENSINO MÉDIO COMPLETO"
"420310","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420215","PSD","MASCULINO","SUPERIOR COMPLETO"
"421440","PSDB","MASCULINO","SUPERIOR COMPLETO"
"421850","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"420070","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"420415","PSDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"420895","PP","MASCULINO","ENSINO MÉDIO COMPLETO"
"421915","PR","FEMININO","SUPERIOR COMPLETO"
"421720","PSD","MASCULINO","SUPERIOR COMPLETO"
"420450","PP","MASCULINO","ENSINO MÉDIO COMPLETO"
"420340","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421090","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421360","PSDB","MASCULINO","SUPERIOR COMPLETO"
"420440","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420400","PMDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"420500","PMDB","MASCULINO","SUPERIOR COMPLETO"
"421130","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"421105","PSDB","FEMININO","SUPERIOR COMPLETO"
"421568","DEM","MASCULINO","ENSINO MÉDIO COMPLETO"
"421205","PR","FEMININO","SUPERIOR COMPLETO"
"421520","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"421189","PMDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"421825","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420890","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"421210","PMDB","MASCULINO","SUPERIOR COMPLETO"
"420470","PMDB","MASCULINO","SUPERIOR COMPLETO"
"355590","PSDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"350600","PSD","MASCULINO","SUPERIOR COMPLETO"
"354425","PSD","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"352550","DEM","MASCULINO","ENSINO MÉDIO COMPLETO"
"352890","DEM","MASCULINO","SUPERIOR COMPLETO"
"352280","DEM","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"355680","PTB","MASCULINO","SUPERIOR INCOMPLETO"
"354610","PSDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"353120","DEM","MASCULINO","SUPERIOR COMPLETO"
"353660","PSDB","MASCULINO","SUPERIOR COMPLETO"
"355270","DEM","MASCULINO","SUPERIOR COMPLETO"
"355170","PSDB","MASCULINO","SUPERIOR COMPLETO"
"354165","PSDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"350140","PP","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"350800","PP","MASCULINO","ENSINO MÉDIO COMPLETO"
"354700","SD","MASCULINO","ENSINO MÉDIO COMPLETO"
"353550","PSDB","FEMININO","SUPERIOR COMPLETO"
"355280","PSDB","MASCULINO","SUPERIOR COMPLETO"
"355010","PPS","MASCULINO","SUPERIOR COMPLETO"
"350670","PMDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"350160","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"351870","PSB","MASCULINO","SUPERIOR COMPLETO"
"352860","PMDB","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"354660","DEM","MASCULINO","SUPERIOR COMPLETO"
"352610","PMDB","MASCULINO","SUPERIOR COMPLETO"
"352310","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352980","PSDB","MASCULINO","SUPERIOR INCOMPLETO"
"350590","PSD","MASCULINO","SUPERIOR COMPLETO"
"354760","DEM","MASCULINO","SUPERIOR COMPLETO"
"351470","PMDB","MASCULINO","SUPERIOR COMPLETO"
"353990","PPS","MASCULINO","SUPERIOR COMPLETO"
"354170","PSD","MASCULINO","SUPERIOR COMPLETO"
"355260","PMDB","FEMININO","SUPERIOR COMPLETO"
"351515","PMDB","MASCULINO","SUPERIOR COMPLETO"
"352170","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352040","PMDB","MASCULINO","SUPERIOR INCOMPLETO"
"351905","PTB","MASCULINO","SUPERIOR COMPLETO"
"352080","PSDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"355060","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352950","SD","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"352450","DEM","MASCULINO","SUPERIOR COMPLETO"
"353710","PSB","MASCULINO","SUPERIOR COMPLETO"
"350710","PSDB","MASCULINO","SUPERIOR COMPLETO"
"353080","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352870","PDT","MASCULINO","SUPERIOR COMPLETO"
"350150","PP","FEMININO","SUPERIOR COMPLETO"
"351170","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352430","PPS","MASCULINO","ENSINO MÉDIO COMPLETO"
"350030","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352265","PT","MASCULINO","ENSINO MÉDIO COMPLETO"
"351620","DEM","MASCULINO","SUPERIOR COMPLETO"
"352620","PR","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"355500","PV","MASCULINO","ENSINO MÉDIO COMPLETO"
"354740","PSB","MASCULINO","SUPERIOR COMPLETO"
"351810","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"352680","REDE","MASCULINO","SUPERIOR COMPLETO"
"353650","PP","MASCULINO","SUPERIOR COMPLETO"
"353180","PMDB","MASCULINO","SUPERIOR COMPLETO"
"354230","PTB","MASCULINO","SUPERIOR COMPLETO"
"353220","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"354030","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"350280","PSDB","MASCULINO","SUPERIOR COMPLETO"
"355140","PPS","MASCULINO","SUPERIOR COMPLETO"
"352725","DEM","FEMININO","SUPERIOR COMPLETO"
"355430","PSB","MASCULINO","SUPERIOR COMPLETO"
"353820","DEM","MASCULINO","SUPERIOR COMPLETO"
"351925","PTB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"351300","PSD","MASCULINO","SUPERIOR COMPLETO"
"354805","DEM","MASCULINO","SUPERIOR COMPLETO"
"354850","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352700","PSB","MASCULINO","SUPERIOR COMPLETO"
"350170","PSDB","MASCULINO","SUPERIOR COMPLETO"
"353590","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"353700","PSDB","MASCULINO","SUPERIOR COMPLETO"
"350115","PPS","MASCULINO","SUPERIOR COMPLETO"
"354323","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"353000","PMDB","MASCULINO","SUPERIOR COMPLETO"
"350500","PSDB","FEMININO","ENSINO FUNDAMENTAL INCOMPLETO"
"355630","PV","MASCULINO","SUPERIOR COMPLETO"
"355650","PV","MASCULINO","SUPERIOR INCOMPLETO"
"354830","PMDB","MASCULINO","SUPERIOR COMPLETO"
"354180","PV","FEMININO","SUPERIOR COMPLETO"
"355400","PSDB","FEMININO","SUPERIOR COMPLETO"
"354960","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"355470","PV","MASCULINO","ENSINO MÉDIO COMPLETO"
"355390","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"350790","PTB","MASCULINO","ENSINO MÉDIO COMPLETO"
"352660","PTB","MASCULINO","SUPERIOR COMPLETO"
"350740","PEN","MASCULINO","ENSINO MÉDIO COMPLETO"
"353460","PSDB","MASCULINO","SUPERIOR COMPLETO"
"350020","PSDB","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"355540","PSD","MASCULINO","SUPERIOR COMPLETO"
"351150","PSDB","MASCULINO","SUPERIOR COMPLETO"
"351800","PTB","MASCULINO","ENSINO MÉDIO COMPLETO"
"351650","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"350040","DEM","MASCULINO","SUPERIOR COMPLETO"
"350080","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"354085","PV","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"353400","PRB","MASCULINO","SUPERIOR COMPLETO"
"353215","PT","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"351990","SD","MASCULINO","ENSINO MÉDIO COMPLETO"
"353760","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352900","PSDB","MASCULINO","SUPERIOR INCOMPLETO"
"351490","PMDB","MASCULINO","SUPERIOR COMPLETO"
"355250","PR","MASCULINO","SUPERIOR COMPLETO"
"351710","PSDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"354990","PSDB","MASCULINO","SUPERIOR COMPLETO"
"351370","PR","MASCULINO","ENSINO MÉDIO COMPLETO"
"353600","PR","MASCULINO","SUPERIOR INCOMPLETO"
"352490","SD","MASCULINO","SUPERIOR COMPLETO"
"350880","PEN","FEMININO","SUPERIOR INCOMPLETO"
"352830","PV","FEMININO","SUPERIOR COMPLETO"
"350850","PV","MASCULINO","SUPERIOR COMPLETO"
"353160","PV","MASCULINO","SUPERIOR COMPLETO"
"353490","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"354860","PV","MASCULINO","SUPERIOR INCOMPLETO"
"355160","DEM","MASCULINO","SUPERIOR COMPLETO"
"350275","PV","FEMININO","SUPERIOR INCOMPLETO"
"351590","PSDB","MASCULINO","SUPERIOR COMPLETO"
"350775","PV","MASCULINO","ENSINO MÉDIO COMPLETO"
"355560","PSDB","MASCULINO","SUPERIOR COMPLETO"
"351920","PSDB","MASCULINO","SUPERIOR INCOMPLETO"
"353540","PPS","MASCULINO","SUPERIOR COMPLETO"
"353070","PTB","MASCULINO","SUPERIOR COMPLETO"
"355350","PSDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"354920","PR","MASCULINO","ENSINO MÉDIO COMPLETO"
"354370","PSDB","FEMININO","SUPERIOR COMPLETO"
"353390","PR","MASCULINO","SUPERIOR COMPLETO"
"353625","PSD","FEMININO","ENSINO MÉDIO COMPLETO"
"355645","PR","MASCULINO","SUPERIOR COMPLETO"
"354890","PSB","MASCULINO","SUPERIOR INCOMPLETO"
"355360","PPS","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"351540","PSDB","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"351910","PSB","MASCULINO","SUPERIOR COMPLETO"
"354840","PV","MASCULINO","SUPERIOR COMPLETO"
"355180","PMDB","MASCULINO","SUPERIOR COMPLETO"
"352740","PSB","MASCULINO","SUPERIOR COMPLETO"
"353770","DEM","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"355640","PSDB","MASCULINO","SUPERIOR COMPLETO"
"353320","PSDB","FEMININO","SUPERIOR COMPLETO"
"352780","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"354940","PPS","MASCULINO","SUPERIOR COMPLETO"
"350390","PMDB","MASCULINO","SUPERIOR COMPLETO"
"350995","PSDB","MASCULINO","SUPERIOR COMPLETO"
"354430","PSD","MASCULINO","SUPERIOR COMPLETO"
"354490","PMDB","MASCULINO","SUPERIOR COMPLETO"
"353850","PSB","FEMININO","SUPERIOR COMPLETO"
"353450","PSD","MASCULINO","SUPERIOR COMPLETO"
"352020","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352970","PSDB","MASCULINO","SUPERIOR COMPLETO"
"353210","PSDB","MASCULINO","SUPERIOR COMPLETO"
"355370","PSD","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"352670","PSD","MASCULINO","SUPERIOR COMPLETO"
"353960","PMDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"350660","PV","MASCULINO","SUPERIOR COMPLETO"
"355635","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"352880","PSD","MASCULINO","SUPERIOR COMPLETO"
"354050","PTB","MASCULINO","SUPERIOR COMPLETO"
"350580","PMDB","MASCULINO","SUPERIOR COMPLETO"
"351080","PR","MASCULINO","SUPERIOR COMPLETO"
"352110","PSD","MASCULINO","SUPERIOR INCOMPLETO"
"355130","PSB","MASCULINO","ENSINO MÉDIO COMPLETO"
"350460","PPS","MASCULINO","ENSINO MÉDIO COMPLETO"
"350210","PC do B","FEMININO","SUPERIOR COMPLETO"
"351450","PPS","MASCULINO","ENSINO MÉDIO COMPLETO"
"350250","PMDB","MASCULINO","SUPERIOR COMPLETO"
"352910","PMDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"353270","PSD","MASCULINO","SUPERIOR COMPLETO"
"351110","PSB","MASCULINO","SUPERIOR COMPLETO"
"353980","PR","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"355290","PV","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"354520","PP","MASCULINO","SUPERIOR COMPLETO"
"352940","PSB","MASCULINO","ENSINO MÉDIO COMPLETO"
"354150","PSD","MASCULINO","SUPERIOR COMPLETO"
"351040","PSDB","MASCULINO","SUPERIOR COMPLETO"
"351120","PPS","FEMININO","SUPERIOR COMPLETO"
"350220","PMDB","MASCULINO","SUPERIOR COMPLETO"
"350940","PDT","MASCULINO","SUPERIOR COMPLETO"
"353360","PSDB","MASCULINO","SUPERIOR COMPLETO"
"351850","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"352930","PSB","MASCULINO","SUPERIOR COMPLETO"
"350320","PT","MASCULINO","SUPERIOR COMPLETO"
"350480","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"355670","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352120","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"353680","PSDB","MASCULINO","SUPERIOR COMPLETO"
"351290","PPS","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"353430","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"354730","PSDB","MASCULINO","SUPERIOR COMPLETO"
"353284","PMDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"351190","DEM","FEMININO","SUPERIOR COMPLETO"
"353410","PSD","MASCULINO","SUPERIOR COMPLETO"
"351200","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"350340","PSDB","MASCULINO","SUPERIOR COMPLETO"
"354800","PSD","MASCULINO","ENSINO MÉDIO COMPLETO"
"351320","PSD","FEMININO","SUPERIOR COMPLETO"
"352590","PSDB","MASCULINO","SUPERIOR COMPLETO"
"355340","PSB","MASCULINO","ENSINO MÉDIO COMPLETO"
"351518","PSD","MASCULINO","SUPERIOR COMPLETO"
"350730","PSDB","MASCULINO","SUPERIOR COMPLETO"
"350075","PSDB","MASCULINO","SUPERIOR INCOMPLETO"
"355000","PSDB","FEMININO","SUPERIOR COMPLETO"
"352510","PMDB","MASCULINO","SUPERIOR COMPLETO"
"351720","DEM","MASCULINO","SUPERIOR INCOMPLETO"
"353280","DEM","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"350925","PSB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"351495","PRP","MASCULINO","SUPERIOR COMPLETO"
"351410","PTB","MASCULINO","SUPERIOR COMPLETO"
"351500","PRB","MASCULINO","ENSINO MÉDIO COMPLETO"
"354750","PSDB","MASCULINO","SUPERIOR COMPLETO"
"354450","PSD","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"350980","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"350945","PDT","MASCULINO","SUPERIOR COMPLETO"
"352350","PV","MASCULINO","SUPERIOR INCOMPLETO"
"353480","PV","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"351220","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"350055","PRB","MASCULINO","ENSINO MÉDIO COMPLETO"
"351512","PTB","MASCULINO","SUPERIOR COMPLETO"
"355200","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352215","PR","MASCULINO","SUPERIOR COMPLETO"
"354070","PSD","MASCULINO","SUPERIOR COMPLETO"
"354270","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"353560","PSDB","MASCULINO","SUPERIOR COMPLETO"
"351519","PMDB","MASCULINO","SUPERIOR COMPLETO"
"352885","SD","MASCULINO","SUPERIOR COMPLETO"
"354390","DEM","MASCULINO","ENSINO MÉDIO COMPLETO"
"354630","PTB","MASCULINO","SUPERIOR COMPLETO"
"352390","PTB","MASCULINO","SUPERIOR COMPLETO"
"354930","PV","MASCULINO","SUPERIOR COMPLETO"
"355475","PMDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"350750","PSDB","MASCULINO","SUPERIOR COMPLETO"
"354320","PPS","FEMININO","SUPERIOR COMPLETO"
"352810","PSDB","MASCULINO","SUPERIOR INCOMPLETO"
"355715","PDT","FEMININO","SUPERIOR COMPLETO"
"354570","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"353440","PTN","MASCULINO","SUPERIOR COMPLETO"
"350350","DEM","MASCULINO","ENSINO MÉDIO COMPLETO"
"350490","PSDB","MASCULINO","SUPERIOR INCOMPLETO"
"351390","PSDB","MASCULINO","SUPERIOR COMPLETO"
"355080","PPS","MASCULINO","SUPERIOR COMPLETO"
"355570","PSB","FEMININO","SUPERIOR COMPLETO"
"353250","PSDB","MASCULINO","SUPERIOR COMPLETO"
"354950","PSDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"353800","PR","MASCULINO","SUPERIOR COMPLETO"
"354925","DEM","FEMININO","SUPERIOR COMPLETO"
"353720","DEM","MASCULINO","ENSINO MÉDIO COMPLETO"
"354720","PSDB","MASCULINO","SUPERIOR COMPLETO"
"351570","PRB","MASCULINO","ENSINO MÉDIO COMPLETO"
"353282","PTB","FEMININO","SUPERIOR COMPLETO"
"350395","DEM","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"351930","PSDB","MASCULINO","ENSINO FUNDAMENTAL INCOMPLETO"
"350290","PV","MASCULINO","SUPERIOR COMPLETO"
"355120","PTB","MASCULINO","SUPERIOR COMPLETO"
"354140","PTB","MASCULINO","SUPERIOR COMPLETO"
"350130","PSDB","MASCULINO","SUPERIOR COMPLETO"
"355580","PSDB","MASCULINO","SUPERIOR COMPLETO"
"352650","PV","MASCULINO","SUPERIOR COMPLETO"
"355070","PSDB","MASCULINO","SUPERIOR COMPLETO"
"354690","PR","MASCULINO","ENSINO MÉDIO COMPLETO"
"355450","PSDB","MASCULINO","SUPERIOR COMPLETO"
"350360","PR","MASCULINO","SUPERIOR COMPLETO"
"352070","PSD","FEMININO","SUPERIOR COMPLETO"
"354910","PMDB","MASCULINO","SUPERIOR COMPLETO"
"351700","PSDB","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"354470","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"352220","PTB","MASCULINO","SUPERIOR COMPLETO"
"352920","PV","MASCULINO","SUPERIOR COMPLETO"
"350960","PROS","MASCULINO","SUPERIOR COMPLETO"
"355090","DEM","MASCULINO","ENSINO MÉDIO COMPLETO"
"352130","PMDB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"352410","PSDB","FEMININO","SUPERIOR COMPLETO"
"355610","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"350630","PPS","MASCULINO","ENSINO MÉDIO COMPLETO"
"350680","PPS","MASCULINO","SUPERIOR COMPLETO"
"354290","PSDB","MASCULINO","SUPERIOR COMPLETO"
"354400","PSDB","MASCULINO","SUPERIOR COMPLETO"
"350745","PSDB","MASCULINO","SUPERIOR COMPLETO"
"353205","PT","MASCULINO","SUPERIOR COMPLETO"
"351260","PROS","MASCULINO","ENSINO MÉDIO COMPLETO"
"355300","PTB","MASCULINO","ENSINO MÉDIO COMPLETO"
"355420","PTB","MASCULINO","ENSINO FUNDAMENTAL COMPLETO"
"354710","PV","MASCULINO","ENSINO MÉDIO COMPLETO"
"350760","DEM","MASCULINO","SUPERIOR COMPLETO"
"352380","PSDB","MASCULINO","SUPERIOR COMPLETO"
"355720","PMDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"354580","PV","MASCULINO","SUPERIOR COMPLETO"
"355695","PSDB","FEMININO","SUPERIOR COMPLETO"
"355395","PSDB","MASCULINO","SUPERIOR COMPLETO"
"355100","PMDB","MASCULINO","SUPERIOR COMPLETO"
"355210","PTB","MASCULINO","SUPERIOR COMPLETO"
"351360","PSB","MASCULINO","SUPERIOR COMPLETO"
"355220","DEM","MASCULINO","SUPERIOR COMPLETO"
"352720","PSDB","MASCULINO","ENSINO MÉDIO COMPLETO"
"350230","PSD","MASCULINO","ENSINO MÉDIO INCOMPLETO"
"351100","DEM","FEMININO","ENSINO MÉDIO COMPLETO"
